date,market_value
2007-02-12,1433.371895
2007-02-13,1444.2628849999999
2007-02-14,1455.301114
2007-02-15,1456.8124619999999
2007-02-16,1455.537998
2007-02-19,1455.537998
2007-02-20,1459.6842179999999
2007-02-21,1457.6276699999999
2007-02-22,1456.38138
2007-02-23,1451.194
2007-02-26,1449.374751
2007-02-27,1399.0422640000002
2007-02-28,1406.819009
2007-03-01,1403.166934
2007-03-02,1387.165658
2007-03-05,1374.122438
2007-03-06,1395.408124
2007-03-07,1391.967131
2007-03-08,1401.891859
2007-03-09,1402.846423
2007-03-12,1406.601496
2007-03-13,1377.95005
2007-03-14,1387.17148
2007-03-15,1392.27916
2007-03-16,1386.945078
2007-03-19,1402.0583570000001
2007-03-20,1410.93626
2007-03-21,1435.0424970000001
2007-03-22,1434.536503
2007-03-23,1436.11257
2007-03-26,1437.4962369999998
2007-03-27,1428.6092939999999
2007-03-28,1417.227987
2007-03-29,1422.531866
2007-03-30,1420.863768
2007-04-02,1424.55413
2007-04-03,1437.774169
2007-04-04,1439.366164
2007-04-05,1443.75557
2007-04-06,1443.75557
2007-04-09,1444.608514
2007-04-10,1448.38665
2007-04-11,1438.871418
2007-04-12,1447.8023380000002
2007-04-13,1452.845773
2007-04-16,1468.473596
2007-04-17,1471.4809779999998
2007-04-18,1472.503465
2007-04-19,1470.733962
2007-04-20,1484.350385
2007-04-23,1480.931383
2007-04-24,1480.410099
2007-04-25,1495.4177300000001
2007-04-26,1494.250351
2007-04-27,1494.0675800000001
2007-04-30,1482.3673210000002
2007-05-01,1486.30354
2007-05-02,1495.918366
2007-05-03,1502.3906769999999
2007-05-04,1505.616902
2007-05-07,1509.4837699999998
2007-05-08,1507.71864
2007-05-09,1512.579598
2007-05-10,1491.469432
2007-05-11,1505.845575
2007-05-14,1503.146292
2007-05-15,1501.186815
2007-05-16,1514.143034
2007-05-17,1512.748778
2007-05-18,1522.7480449999998
2007-05-21,1525.1013189999999
2007-05-22,1524.118009
2007-05-23,1522.275367
2007-05-24,1507.511496
2007-05-25,1515.7336779999998
2007-05-28,1515.7336779999998
2007-05-29,1518.113082
2007-05-30,1530.230821
2007-05-31,1530.621161
2007-06-01,1536.335756
2007-06-04,1539.1818230000001
2007-06-05,1530.946135
2007-06-06,1517.378557
2007-06-07,1490.718814
2007-06-08,1507.6728460000002
2007-06-11,1509.120835
2007-06-12,1492.996088
2007-06-13,1515.6732630000001
2007-06-14,1522.974181
2007-06-15,1532.908138
2007-06-18,1531.045482
2007-06-19,1533.704557
2007-06-20,1512.8383
2007-06-21,1522.185691
2007-06-22,1502.560408
2007-06-25,1497.740712
2007-06-26,1492.892953
2007-06-27,1506.34457
2007-06-28,1505.7118070000001
2007-06-29,1503.348596
2007-07-02,1519.430881
2007-07-03,1524.8711119999998
2007-07-04,1524.8711119999998
2007-07-05,1525.403058
2007-07-06,1530.440716
2007-07-09,1531.854384
2007-07-10,1510.11617
2007-07-11,1518.755579
2007-07-12,1547.700532
2007-07-13,1552.49783
2007-07-16,1549.523326
2007-07-17,1549.368089
2007-07-18,1546.172677
2007-07-19,1553.077014
2007-07-20,1534.095264
2007-07-23,1541.565694
2007-07-24,1511.037567
2007-07-25,1518.091311
2007-07-26,1482.664793
2007-07-27,1458.9519289999998
2007-07-30,1473.910505
2007-07-31,1455.274778
2007-08-01,1465.8082470000002
2007-08-02,1472.197074
2007-08-03,1433.05791
2007-08-06,1467.6728480000002
2007-08-07,1476.710304
2007-08-08,1497.4854599999999
2007-08-09,1453.093729
2007-08-10,1453.6394300000002
2007-08-13,1452.916766
2007-08-14,1426.541046
2007-08-15,1406.695506
2007-08-16,1411.266331
2007-08-17,1445.943211
2007-08-20,1445.55154
2007-08-21,1447.11694
2007-08-22,1464.0664789999998
2007-08-23,1462.503049
2007-08-24,1479.366076
2007-08-27,1466.787975
2007-08-28,1432.356634
2007-08-29,1463.756445
2007-08-30,1457.6393150000001
2007-08-31,1473.9879119999998
2007-09-03,1473.9879119999998
2007-09-04,1489.417575
2007-09-05,1472.288658
2007-09-06,1478.546467
2007-09-07,1453.552559
2007-09-10,1451.6966289999998
2007-09-11,1471.487136
2007-09-12,1471.5556199999999
2007-09-13,1483.949257
2007-09-14,1484.254295
2007-09-17,1476.652433
2007-09-18,1519.7789050000001
2007-09-19,1529.028064
2007-09-20,1518.746351
2007-09-21,1525.749043
2007-09-24,1517.7347029999999
2007-09-25,1517.214631
2007-09-26,1525.423446
2007-09-27,1531.376588
2007-09-28,1526.74673
2007-10-01,1547.035101
2007-10-02,1546.634204
2007-10-03,1539.594969
2007-10-04,1542.837899
2007-10-05,1557.5931039999998
2007-10-08,1552.58286
2007-10-09,1565.1529859999998
2007-10-10,1562.474296
2007-10-11,1554.405974
2007-10-12,1561.800599
2007-10-15,1548.707645
2007-10-16,1538.530947
2007-10-17,1541.241945
2007-10-18,1540.077576
2007-10-19,1500.630955
2007-10-22,1506.330643
2007-10-23,1519.590851
2007-10-24,1515.882419
2007-10-25,1514.4044880000001
2007-10-26,1535.277461
2007-10-29,1540.980117
2007-10-30,1531.0180970000001
2007-10-31,1549.377318
2007-11-01,1508.442376
2007-11-02,1509.6516869999998
2007-11-05,1502.167935
2007-11-06,1520.2686039999999
2007-11-07,1475.620081
2007-11-08,1474.771424
2007-11-09,1453.696244
2007-11-12,1439.181589
2007-11-13,1481.0472869999999
2007-11-14,1470.581395
2007-11-15,1451.151361
2007-11-16,1458.73929
2007-11-19,1433.269583
2007-11-20,1439.703498
2007-11-21,1416.766885
2007-11-22,1416.766885
2007-11-23,1440.700707
2007-11-26,1407.2152
2007-11-27,1428.22661
2007-11-28,1469.021574
2007-11-29,1469.7168800000002
2007-11-30,1481.143158
2007-12-03,1472.415784
2007-12-04,1462.790174
2007-12-05,1485.0067589999999
2007-12-06,1507.344594
2007-12-07,1504.659551
2007-12-10,1515.958856
2007-12-11,1477.6471179999999
2007-12-12,1486.5899539999998
2007-12-13,1488.412282
2007-12-14,1467.952041
2007-12-17,1445.9026
2007-12-18,1454.977552
2007-12-19,1453.0016039999998
2007-12-20,1460.116691
2007-12-21,1484.462643
2007-12-24,1496.453958
2007-12-25,1496.453958
2007-12-26,1497.660114
2007-12-27,1476.366485
2007-12-28,1478.487652
2007-12-31,1468.355174
2008-01-01,1468.355174
2008-01-02,1447.158776
2008-01-03,1447.163912
2008-01-04,1411.629733
2008-01-07,1416.1820779999998
2008-01-08,1390.1872050000002
2008-01-09,1409.128453
2008-01-10,1420.331319
2008-01-11,1401.016231
2008-01-14,1416.253605
2008-01-15,1380.947985
2008-01-16,1373.200871
2008-01-17,1333.25124
2008-01-18,1325.189312
2008-01-21,1325.189312
2008-01-22,1310.502839
2008-01-23,1338.598362
2008-01-24,1352.0702449999999
2008-01-25,1330.605183
2008-01-28,1353.9700599999999
2008-01-29,1362.296534
2008-01-30,1355.8141699999999
2008-01-31,1378.547293
2008-02-01,1395.415172
2008-02-04,1380.821129
2008-02-05,1336.641483
2008-02-06,1326.451722
2008-02-07,1336.907575
2008-02-08,1331.293926
2008-02-11,1339.12708
2008-02-12,1348.861494
2008-02-13,1367.210881
2008-02-14,1348.8624630000002
2008-02-15,1349.99469
2008-02-18,1349.99469
2008-02-19,1348.777883
2008-02-20,1360.025791
2008-02-21,1342.527684
2008-02-22,1353.112143
2008-02-25,1371.7968460000002
2008-02-26,1381.288212
2008-02-27,1380.0234710000002
2008-02-28,1367.684369
2008-02-29,1330.632951
2008-03-03,1331.335964
2008-03-04,1326.753617
2008-03-05,1333.702395
2008-03-06,1304.343631
2008-03-07,1293.372134
2008-03-10,1273.369618
2008-03-11,1320.648015
2008-03-12,1308.769765
2008-03-13,1315.482041
2008-03-14,1288.1398279999999
2008-03-17,1276.5954570000001
2008-03-18,1330.735615
2008-03-19,1298.420977
2008-03-20,1329.508464
2008-03-21,1329.508464
2008-03-24,1349.883741
2008-03-25,1352.985408
2008-03-26,1341.127498
2008-03-27,1325.762764
2008-03-28,1315.216168
2008-03-31,1322.703438
2008-04-01,1370.176789
2008-04-02,1367.525408
2008-04-03,1369.306289
2008-04-04,1370.400079
2008-04-07,1372.536682
2008-04-08,1365.536617
2008-04-09,1354.4903960000001
2008-04-10,1360.54909
2008-04-11,1332.82708
2008-04-14,1328.3162300000001
2008-04-15,1334.43309
2008-04-16,1364.706314
2008-04-17,1365.558834
2008-04-18,1390.331545
2008-04-21,1388.166598
2008-04-22,1375.942555
2008-04-23,1379.933061
2008-04-24,1388.819215
2008-04-25,1397.8435259999999
2008-04-28,1396.366859
2008-04-29,1390.93896
2008-04-30,1385.586515
2008-05-01,1409.341254
2008-05-02,1413.8974460000002
2008-05-05,1407.493627
2008-05-06,1418.2566259999999
2008-05-07,1392.5707929999999
2008-05-08,1397.681987
2008-05-09,1388.281023
2008-05-12,1403.5825849999999
2008-05-13,1403.043295
2008-05-14,1408.659052
2008-05-15,1423.572045
2008-05-16,1425.346535
2008-05-19,1426.6329560000001
2008-05-20,1413.398025
2008-05-21,1390.7113960000001
2008-05-22,1394.353938
2008-05-23,1375.931923
2008-05-26,1375.931923
2008-05-27,1385.3467349999999
2008-05-28,1390.836609
2008-05-29,1398.263292
2008-05-30,1400.376679
2008-06-02,1385.6734800000002
2008-06-03,1377.6533960000002
2008-06-04,1377.199483
2008-06-05,1404.047219
2008-06-06,1360.6783130000001
2008-06-09,1361.7602279999999
2008-06-10,1358.442811
2008-06-11,1335.487419
2008-06-12,1339.8711560000002
2008-06-13,1360.029066
2008-06-16,1360.1418640000002
2008-06-17,1350.928484
2008-06-18,1337.810023
2008-06-19,1342.8319210000002
2008-06-20,1317.925861
2008-06-23,1318.0019539999998
2008-06-24,1314.2901140000001
2008-06-25,1321.9729029999999
2008-06-26,1283.151095
2008-06-27,1278.3753960000001
2008-06-30,1280.001229
2008-07-01,1284.914394
2008-07-02,1261.517276
2008-07-03,1262.897197
2008-07-04,1262.897197
2008-07-07,1252.3068269999999
2008-07-08,1273.703977
2008-07-09,1244.689505
2008-07-10,1253.3892640000001
2008-07-11,1239.489622
2008-07-14,1228.297095
2008-07-15,1214.9084050000001
2008-07-16,1245.362755
2008-07-17,1260.322862
2008-07-18,1260.682332
2008-07-21,1260.003411
2008-07-22,1277.003416
2008-07-23,1282.193146
2008-07-24,1252.543362
2008-07-25,1257.76397
2008-07-28,1234.365823
2008-07-29,1263.199321
2008-07-30,1284.260101
2008-07-31,1267.3809099999999
2008-08-01,1260.313848
2008-08-04,1249.014658
2008-08-05,1284.877281
2008-08-06,1289.188095
2008-08-07,1266.0686150000001
2008-08-08,1296.3221839999999
2008-08-11,1305.322659
2008-08-12,1289.5874789999998
2008-08-13,1285.826947
2008-08-14,1292.92851
2008-08-15,1298.19955
2008-08-18,1278.600676
2008-08-19,1266.69143
2008-08-20,1274.543093
2008-08-21,1277.72391
2008-08-22,1292.195946
2008-08-25,1266.836809
2008-08-26,1271.5135890000001
2008-08-27,1281.663792
2008-08-28,1300.676097
2008-08-29,1282.827967
2008-09-01,1282.827967
2008-09-02,1277.577345
2008-09-03,1274.980301
2008-09-04,1236.827717
2008-09-05,1242.314345
2008-09-08,1267.792207
2008-09-09,1224.507888
2008-09-10,1232.041172
2008-09-11,1249.048598
2008-09-12,1251.700884
2008-09-15,1192.7020890000001
2008-09-16,1213.586252
2008-09-17,1156.386066
2008-09-18,1206.514829
2008-09-19,1255.075135
2008-09-22,1207.093383
2008-09-23,1188.217531
2008-09-24,1185.8681800000002
2008-09-25,1209.179476
2008-09-26,1213.012846
2008-09-29,1106.391034
2008-09-30,1166.361418
2008-10-01,1161.064801
2008-10-02,1114.279333
2008-10-03,1099.23371
2008-10-06,1056.887447
2008-10-07,996.232226
2008-10-08,984.941548
2008-10-09,909.916609
2008-10-10,899.2163289999999
2008-10-13,1003.353202
2008-10-14,998.0120380000001
2008-10-15,907.839873
2008-10-16,946.426801
2008-10-17,940.552025
2008-10-20,985.3960960000001
2008-10-21,955.0542199999999
2008-10-22,896.783652
2008-10-23,908.1139220000001
2008-10-24,876.7695869999999
2008-10-27,848.91983
2008-10-28,940.5051210000001
2008-10-29,930.092434
2008-10-30,954.0873529999999
2008-10-31,968.7537699999999
2008-11-03,966.30344
2008-11-04,1005.753341
2008-11-05,952.767392
2008-11-06,904.884359
2008-11-07,930.992881
2008-11-10,919.2086710000001
2008-11-11,898.954922
2008-11-12,852.301813
2008-11-13,911.294009
2008-11-14,873.291209
2008-11-17,850.749341
2008-11-18,859.1157599999999
2008-11-19,806.5758940000001
2008-11-20,752.4357650000001
2008-11-21,800.0325429999999
2008-11-24,851.809392
2008-11-25,857.3894119999999
2008-11-26,887.6816029999999
2008-11-27,887.6816029999999
2008-11-28,896.237136
2008-12-01,816.211407
2008-12-02,848.808284
2008-12-03,870.738773
2008-12-04,845.221769
2008-12-05,876.0671869999999
2008-12-08,909.7034859999999
2008-12-09,888.669657
2008-12-10,899.239541
2008-12-11,873.588063
2008-12-12,879.732876
2008-12-15,868.574005
2008-12-16,913.1788960000001
2008-12-17,904.4227050000001
2008-12-18,885.2756820000001
2008-12-19,887.8812619999999
2008-12-22,871.634052
2008-12-23,863.155991
2008-12-24,868.152657
2008-12-25,868.152657
2008-12-26,872.7974550000001
2008-12-29,869.420605
2008-12-30,890.635623
2008-12-31,903.2549210000001
2009-01-01,903.2549210000001
2009-01-02,931.8008060000001
2009-01-05,927.4501220000001
2009-01-06,934.696717
2009-01-07,906.646175
2009-01-08,909.7315269999999
2009-01-09,890.349957
2009-01-12,870.2603529999999
2009-01-13,871.7851929999999
2009-01-14,842.616585
2009-01-15,843.737557
2009-01-16,850.1204550000001
2009-01-19,850.1204550000001
2009-01-20,805.2240419999999
2009-01-21,840.2446160000001
2009-01-22,827.4952509999999
2009-01-23,831.951671
2009-01-26,836.569227
2009-01-27,845.706031
2009-01-28,874.09369
2009-01-29,845.143327
2009-01-30,825.881653
2009-02-02,825.437231
2009-02-03,838.505569
2009-02-04,832.227166
2009-02-05,845.8513849999999
2009-02-06,868.603258
2009-02-09,869.8850880000001
2009-02-10,827.1606519999999
2009-02-11,833.735047
2009-02-12,835.188846
2009-02-13,826.843487
2009-02-16,826.843487
2009-02-17,789.1714099999999
2009-02-18,788.416115
2009-02-19,778.9422940000001
2009-02-20,770.047285
2009-02-23,743.328297
2009-02-24,773.1447919999999
2009-02-25,764.902466
2009-02-26,752.830647
2009-02-27,735.092182
2009-03-02,700.818721
2009-03-03,696.33025
2009-03-04,712.8657519999999
2009-03-05,682.55305
2009-03-06,683.384059
2009-03-09,676.53023
2009-03-10,719.598207
2009-03-11,721.358022
2009-03-12,750.740692
2009-03-13,756.55317
2009-03-16,753.8926799999999
2009-03-17,778.118881
2009-03-18,794.349336
2009-03-19,784.039265
2009-03-20,768.5441099999999
2009-03-23,822.915354
2009-03-24,806.122109
2009-03-25,813.880172
2009-03-26,832.8583980000001
2009-03-27,815.9384610000001
2009-03-30,787.533271
2009-03-31,797.866805
2009-04-01,811.075471
2009-04-02,834.378309
2009-04-03,842.500407
2009-04-06,835.478469
2009-04-07,815.553046
2009-04-08,825.1566690000001
2009-04-09,856.5596640000001
2009-04-10,856.5596640000001
2009-04-13,858.731607
2009-04-14,841.5048310000001
2009-04-15,852.0615630000001
2009-04-16,865.3016230000001
2009-04-17,869.5955039999999
2009-04-20,832.3916360000001
2009-04-21,850.0780289999999
2009-04-22,843.55351
2009-04-23,851.921924
2009-04-24,866.2293460000001
2009-04-27,857.505685
2009-04-28,855.1576359999999
2009-04-29,873.64314
2009-04-30,872.8072289999999
2009-05-01,877.522986
2009-05-04,907.237535
2009-05-05,903.8011140000001
2009-05-06,919.534676
2009-05-07,907.388466
2009-05-08,929.2310570000001
2009-05-11,909.239446
2009-05-12,908.346217
2009-05-13,883.916046
2009-05-14,893.0655130000001
2009-05-15,882.875286
2009-05-18,909.7077130000001
2009-05-19,908.129652
2009-05-20,903.472369
2009-05-21,888.3311460000001
2009-05-22,887.00145
2009-05-25,887.00145
2009-05-26,910.3309630000001
2009-05-27,893.0597859999999
2009-05-28,906.832976
2009-05-29,919.1398630000001
2009-06-01,942.87055
2009-06-02,944.7361970000001
2009-06-03,931.762292
2009-06-04,942.4638470000001
2009-06-05,940.088199
2009-06-08,939.1350890000001
2009-06-09,942.434041
2009-06-10,939.1531679999999
2009-06-11,944.8908240000001
2009-06-12,946.207083
2009-06-15,923.720858
2009-06-16,911.966368
2009-06-17,910.706141
2009-06-18,918.370122
2009-06-19,921.2265970000001
2009-06-22,893.0425769999999
2009-06-23,895.097972
2009-06-24,900.9405869999999
2009-06-25,920.263878
2009-06-26,918.904472
2009-06-29,927.228853
2009-06-30,919.323942
2009-07-01,923.3280359999999
2009-07-02,896.4230779999999
2009-07-03,896.4230779999999
2009-07-06,898.7176949999999
2009-07-07,881.03219
2009-07-08,879.559901
2009-07-09,882.6822179999999
2009-07-10,879.128333
2009-07-13,901.051498
2009-07-14,905.836942
2009-07-15,932.6767130000001
2009-07-16,940.7440789999999
2009-07-17,940.3763449999999
2009-07-20,951.125566
2009-07-21,954.576225
2009-07-22,954.072126
2009-07-23,976.2911109999999
2009-07-24,979.262658
2009-07-27,982.176641
2009-07-28,979.6235550000001
2009-07-29,975.1470310000001
2009-07-30,986.7543890000001
2009-07-31,987.4751779999999
2009-08-03,1002.625044
2009-08-04,1005.647437
2009-08-05,1002.7230490000001
2009-08-06,997.0807980000001
2009-08-07,1010.475123
2009-08-10,1007.0953300000001
2009-08-11,994.345539
2009-08-12,1005.8061369999999
2009-08-13,1012.732932
2009-08-14,1004.0941210000001
2009-08-17,979.729925
2009-08-18,989.669422
2009-08-19,996.464477
2009-08-20,1007.370432
2009-08-21,1026.129799
2009-08-24,1025.572434
2009-08-25,1027.9982929999999
2009-08-26,1028.123778
2009-08-27,1030.9821029999998
2009-08-28,1028.9317230000001
2009-08-31,1020.6246369999999
2009-09-01,998.042069
2009-09-02,994.754644
2009-09-03,1003.238385
2009-09-04,1016.403643
2009-09-07,1016.403643
2009-09-08,1025.3860789999999
2009-09-09,1033.3740699999998
2009-09-10,1044.1402460000002
2009-09-11,1042.732183
2009-09-14,1049.3362
2009-09-15,1052.631566
2009-09-16,1068.757108
2009-09-17,1065.485336
2009-09-18,1068.295328
2009-09-21,1064.658014
2009-09-22,1071.662619
2009-09-23,1060.865308
2009-09-24,1050.782103
2009-09-25,1044.382375
2009-09-28,1062.9813179999999
2009-09-29,1060.6057449999998
2009-09-30,1057.078558
2009-10-01,1029.8458269999999
2009-10-02,1025.2104630000001
2009-10-05,1040.455451
2009-10-06,1054.718888
2009-10-07,1057.584917
2009-10-08,1065.480783
2009-10-09,1071.4892220000002
2009-10-12,1076.188745
2009-10-13,1073.191127
2009-10-14,1092.0222529999999
2009-10-15,1096.557808
2009-10-16,1087.682343
2009-10-19,1097.90739
2009-10-20,1091.0641
2009-10-21,1081.400641
2009-10-22,1092.9091779999999
2009-10-23,1079.6024400000001
2009-10-26,1066.950179
2009-10-27,1063.414895
2009-10-28,1042.631474
2009-10-29,1066.107696
2009-10-30,1036.1945369999999
2009-11-02,1042.8768029999999
2009-11-03,1045.408874
2009-11-04,1046.499943
2009-11-05,1066.6308470000001
2009-11-06,1069.300601
2009-11-09,1093.080333
2009-11-10,1093.0139609999999
2009-11-11,1098.507184
2009-11-12,1087.237423
2009-11-13,1093.480688
2009-11-16,1109.298617
2009-11-17,1110.317373
2009-11-18,1109.7958449999999
2009-11-19,1094.8960960000002
2009-11-20,1091.376937
2009-11-23,1106.241793
2009-11-24,1105.653207
2009-11-25,1110.629658
2009-11-26,1110.629658
2009-11-27,1091.4912140000001
2009-11-30,1095.629558
2009-12-01,1108.863356
2009-12-02,1109.2352640000001
2009-12-03,1099.922226
2009-12-04,1105.975543
2009-12-07,1103.252932
2009-12-08,1091.9402189999998
2009-12-09,1095.948623
2009-12-10,1102.3516439999999
2009-12-11,1106.411427
2009-12-14,1114.113666
2009-12-15,1107.926808
2009-12-16,1109.1786339999999
2009-12-17,1096.083255
2009-12-18,1102.465626
2009-12-21,1114.046101
2009-12-22,1118.0244380000001
2009-12-23,1120.592041
2009-12-24,1126.476047
2009-12-25,1126.476047
2009-12-28,1127.77676
2009-12-29,1126.204108
2009-12-30,1126.4211189999999
2009-12-31,1115.102681
2010-01-01,1115.102681
2010-01-04,1132.9854779999998
2010-01-05,1136.5233859999998
2010-01-06,1137.1378300000001
2010-01-07,1141.694928
2010-01-08,1144.983058
2010-01-11,1146.978977
2010-01-12,1136.221168
2010-01-13,1145.6760140000001
2010-01-14,1148.460648
2010-01-15,1136.028881
2010-01-18,1136.028881
2010-01-19,1150.232178
2010-01-20,1138.040246
2010-01-21,1116.4785359999998
2010-01-22,1091.755535
2010-01-25,1096.784901
2010-01-26,1092.165948
2010-01-27,1097.5041820000001
2010-01-28,1084.526415
2010-01-29,1073.8693640000001
2010-02-01,1089.188735
2010-02-02,1103.323052
2010-02-03,1097.281694
2010-02-04,1063.10986
2010-02-05,1066.1868259999999
2010-02-08,1056.744665
2010-02-09,1070.52374
2010-02-10,1068.134595
2010-02-11,1078.466575
2010-02-12,1075.513262
2010-02-15,1075.513262
2010-02-16,1094.87096
2010-02-17,1099.509086
2010-02-18,1106.7520949999998
2010-02-19,1109.172983
2010-02-22,1108.014922
2010-02-23,1094.60157
2010-02-24,1105.244201
2010-02-25,1102.942516
2010-02-26,1104.493369
2010-03-01,1115.7124800000001
2010-03-02,1118.31055
2010-03-03,1118.789921
2010-03-04,1122.973559
2010-03-05,1138.698076
2010-03-08,1138.504872
2010-03-09,1140.446408
2010-03-10,1145.608971
2010-03-11,1150.2431490000001
2010-03-12,1149.991906
2010-03-15,1150.513867
2010-03-16,1159.4639140000002
2010-03-17,1166.210002
2010-03-18,1165.833014
2010-03-19,1159.89735
2010-03-22,1165.807554
2010-03-23,1174.166255
2010-03-24,1167.717291
2010-03-25,1165.72715
2010-03-26,1166.588592
2010-03-29,1173.222223
2010-03-30,1173.271454
2010-03-31,1169.431192
2010-04-01,1178.102625
2010-04-02,1178.102625
2010-04-05,1187.439253
2010-04-06,1189.441109
2010-04-07,1182.450438
2010-04-08,1186.440925
2010-04-09,1194.3677109999999
2010-04-12,1196.478278
2010-04-13,1197.30125
2010-04-14,1210.651674
2010-04-15,1211.668046
2010-04-16,1192.1288359999999
2010-04-19,1197.518157
2010-04-20,1207.17451
2010-04-21,1205.944693
2010-04-22,1208.6696869999998
2010-04-23,1217.275648
2010-04-26,1212.054011
2010-04-27,1183.7131669999999
2010-04-28,1191.355833
2010-04-29,1206.776116
2010-04-30,1186.689376
2010-05-03,1202.260116
2010-05-04,1173.599284
2010-05-05,1165.897009
2010-05-06,1128.150395
2010-05-07,1110.884683
2010-05-10,1159.726456
2010-05-11,1155.786706
2010-05-12,1171.672681
2010-05-13,1157.437414
2010-05-14,1135.682343
2010-05-17,1136.9425039999999
2010-05-18,1120.803028
2010-05-19,1115.049389
2010-05-20,1071.593674
2010-05-21,1087.693251
2010-05-24,1073.652397
2010-05-25,1074.026861
2010-05-26,1067.94741
2010-05-27,1103.062081
2010-05-28,1089.405844
2010-05-31,1089.405844
2010-06-01,1070.707343
2010-06-02,1098.380033
2010-06-03,1102.825081
2010-06-04,1064.875041
2010-06-07,1050.474818
2010-06-08,1062.003596
2010-06-09,1055.693964
2010-06-10,1086.835128
2010-06-11,1091.5995599999999
2010-06-14,1089.6255609999998
2010-06-15,1115.227781
2010-06-16,1114.6086070000001
2010-06-17,1116.035424
2010-06-18,1117.510608
2010-06-21,1113.1986470000002
2010-06-22,1095.310753
2010-06-23,1092.0351269999999
2010-06-24,1073.69041
2010-06-25,1076.764637
2010-06-28,1074.569957
2010-06-29,1041.2424740000001
2010-06-30,1030.710083
2010-07-01,1027.37387
2010-07-02,1022.582975
2010-07-05,1022.582975
2010-07-06,1028.060492
2010-07-07,1060.272802
2010-07-08,1070.245499
2010-07-09,1077.957709
2010-07-12,1078.7471480000002
2010-07-13,1095.335873
2010-07-14,1095.171226
2010-07-15,1096.475832
2010-07-16,1064.877414
2010-07-19,1071.247658
2010-07-20,1083.484306
2010-07-21,1069.591273
2010-07-22,1093.67053
2010-07-23,1102.658225
2010-07-26,1115.009301
2010-07-27,1113.838493
2010-07-28,1106.126644
2010-07-29,1101.5306779999999
2010-07-30,1101.597352
2010-08-02,1125.859237
2010-08-03,1120.457314
2010-08-04,1127.23911
2010-08-05,1125.8149
2010-08-06,1121.6419130000002
2010-08-09,1127.791043
2010-08-10,1121.0608650000001
2010-08-11,1089.4731689999999
2010-08-12,1083.6100470000001
2010-08-13,1079.246441
2010-08-16,1079.37598
2010-08-17,1092.541745
2010-08-18,1094.163482
2010-08-19,1075.632264
2010-08-20,1071.692217
2010-08-23,1067.358562
2010-08-24,1051.871402
2010-08-25,1055.328457
2010-08-26,1047.223836
2010-08-27,1064.590619
2010-08-30,1048.921873
2010-08-31,1049.326456
2010-09-01,1080.293945
2010-09-02,1090.100091
2010-09-03,1104.506615
2010-09-06,1104.506615
2010-09-07,1091.8403529999998
2010-09-08,1098.870435
2010-09-09,1104.183145
2010-09-10,1109.552052
2010-09-13,1121.903068
2010-09-14,1121.099166
2010-09-15,1125.065417
2010-09-16,1124.66317
2010-09-17,1125.5924630000002
2010-09-20,1142.708873
2010-09-21,1139.781934
2010-09-22,1134.277541
2010-09-23,1124.82904
2010-09-24,1148.6705980000002
2010-09-27,1142.1631710000001
2010-09-28,1147.6987279999998
2010-09-29,1144.726185
2010-09-30,1141.201156
2010-10-01,1146.236865
2010-10-04,1137.0337220000001
2010-10-05,1160.7450410000001
2010-10-06,1159.973938
2010-10-07,1158.057687
2010-10-08,1165.146232
2010-10-11,1165.3179539999999
2010-10-12,1169.770968
2010-10-13,1178.102323
2010-10-14,1173.8137060000001
2010-10-15,1176.188464
2010-10-18,1184.711673
2010-10-19,1165.895551
2010-10-20,1178.172959
2010-10-21,1180.2645630000002
2010-10-22,1183.076759
2010-10-25,1185.62072
2010-10-26,1185.636139
2010-10-27,1182.447954
2010-10-28,1183.776098
2010-10-29,1183.257733
2010-11-01,1184.384759
2010-11-02,1193.567554
2010-11-03,1197.961445
2010-11-04,1221.055259
2010-11-05,1225.847867
2010-11-08,1223.246735
2010-11-09,1213.396589
2010-11-10,1218.708532
2010-11-11,1213.535334
2010-11-12,1199.2083089999999
2010-11-15,1197.751457
2010-11-16,1178.344448
2010-11-17,1178.58792
2010-11-18,1196.685143
2010-11-19,1199.7300810000002
2010-11-22,1197.843668
2010-11-23,1180.727272
2010-11-24,1198.353814
2010-11-25,1198.353814
2010-11-26,1189.4038050000001
2010-11-29,1187.7615369999999
2010-11-30,1180.552981
2010-12-01,1206.06798
2010-12-02,1221.531723
2010-12-03,1224.707722
2010-12-06,1223.121569
2010-12-07,1223.74641
2010-12-08,1228.284085
2010-12-09,1232.997675
2010-12-10,1240.397728
2010-12-13,1240.459828
2010-12-14,1241.588918
2010-12-15,1235.233062
2010-12-16,1242.8701130000002
2010-12-17,1243.907332
2010-12-20,1247.07772
2010-12-21,1254.6004050000001
2010-12-22,1258.837075
2010-12-23,1256.771628
2010-12-24,1256.771628
2010-12-27,1257.536534
2010-12-28,1258.513592
2010-12-29,1259.782831
2010-12-30,1257.884067
2010-12-31,1257.635987
2011-01-03,1271.869878
2011-01-04,1270.1964460000002
2011-01-05,1276.563494
2011-01-06,1273.85213
2011-01-07,1271.5024429999999
2011-01-10,1269.752934
2011-01-11,1274.482318
2011-01-12,1285.95515
2011-01-13,1283.758674
2011-01-14,1293.244972
2011-01-17,1293.244972
2011-01-18,1295.019485
2011-01-19,1281.9177029999998
2011-01-20,1280.2568039999999
2011-01-21,1283.346657
2011-01-24,1290.8354980000001
2011-01-25,1291.179857
